Leitura,Leitura_filtrada,Escrita,ModoOperacao,ValorDesejado,CicloInicio,CicloFim
2.540712,2.540712,6.0,0,0.0,6761331555,6761331585
2.529202,2.529202,6.0,0,0.0,6762331639,6762331669
2.533148,2.533148,6.0,0,0.0,6763331602,6763331632
2.534135,2.534135,6.0,0,0.0,6764331645,6764331676
2.528544,2.528544,6.0,0,0.0,6765331687,6765331717
2.52986,2.52986,6.0,0,0.0,6766331702,6766331732
2.530846,2.530846,6.0,0,0.0,6767331714,6767331745
2.526571,2.526571,6.0,0,0.0,6768331734,6768331764
2.533148,2.533148,6.0,0,0.0,6769331743,6769331772
2.530189,2.530189,6.0,0,0.0,6770331769,6770331799
2.540383,2.540383,6.0,0,0.0,6771331718,6771331748
2.526242,2.526242,6.0,0,0.0,6772331733,6772331763
2.527558,2.527558,6.0,0,0.0,6773331785,6773331816
2.528216,2.528216,6.0,0,0.0,6774331830,6774331861
2.520323,2.520323,6.0,0,0.0,6775331848,6775331878
2.501578,2.501578,6.0,0,0.0,6776331844,6776331875
2.535122,2.493686,6.0,0,0.0,6777331862,6777331892
2.514404,2.514404,6.0,0,0.0,6778331898,6778331929
2.522625,2.522625,6.0,0,0.0,6779331884,6779331915
2.523283,2.523283,6.0,0,0.0,6780331927,6780331957
2.500592,2.500592,6.0,0,0.0,6781331862,6781331892
2.531175,2.531175,6.0,0,0.0,6782331961,6782331991
2.526571,2.526571,6.0,0,0.0,6783331968,6783331998
2.523283,2.523283,6.0,0,0.0,6784331997,6784332034
2.522954,2.522954,6.0,0,0.0,6785331984,6785332038
2.525914,2.525914,6.0,0,0.0,6786332034,6786332065
2.530189,2.530189,6.0,0,0.0,6787331998,6787332037
2.520652,2.520652,6.0,0,0.0,6788332045,6788332076
2.522625,2.522625,6.0,0,0.0,6789332079,6789332109
2.523612,2.523612,6.0,0,0.0,6790332040,6790332070
2.530846,2.530846,6.0,0,0.0,6791331998,6791332036
2.527229,2.527229,6.0,0,0.0,6792332126,6792332156
2.531833,2.531833,6.0,0,0.0,6793332145,6793332175
2.533806,2.533806,6.0,0,0.0,6794332150,6794332180
2.523612,2.523612,6.0,0,0.0,6795332182,6795332212
2.527887,2.527887,6.0,0,0.0,6796332190,6796332220
2.522296,2.522296,6.0,0,0.0,6797332176,6797332206
2.525585,2.525585,6.0,0,0.0,6798332214,6798332244
2.535122,2.535122,6.0,0,0.0,6799332227,6799332257
2.518679,2.53841,6.0,0,0.0,6800332254,6800332284
2.511773,2.511773,6.0,0,0.0,6801332127,6801332157
2.528544,2.49533,6.0,0,0.0,6802332178,6802332209
2.50125,2.50125,6.0,0,0.0,6803332054,6803332083
2.511115,2.511115,6.0,0,0.0,6804332308,6804332338
2.503552,2.503552,6.0,0,0.0,6805332342,6805332373
2.536766,2.536766,6.0,0,0.0,6806332353,6806332383
2.521967,2.521967,6.0,0,0.0,6807332372,6807332402
2.519337,2.519337,6.0,0,0.0,6808332386,6808332417
2.527887,2.527887,6.0,0,0.0,6809332401,6809332431
2.520652,2.520652,6.0,0,0.0,6810332424,6810332455
2.530189,2.530189,6.0,0,0.0,6811332196,6811332225
2.522296,2.522296,6.0,0,0.0,6812332452,6812332482
2.528544,2.528544,6.0,0,0.0,6813332402,6813332433
2.524598,2.524598,6.0,0,0.0,6814332380,6814332411
2.514733,2.514733,6.0,0,0.0,6815332504,6815332535
2.520652,2.520652,6.0,0,0.0,6816332515,6816332545
2.522296,2.522296,6.0,0,0.0,6817332548,6817332577
2.5269,2.5269,6.0,0,0.0,6818332549,6818332580
2.514404,2.514404,6.0,0,0.0,6819332571,6819332601
2.525914,2.525914,6.0,0,0.0,6820332572,6820332602
2.5269,2.5269,6.0,0,0.0,6821332574,6821332617
2.51835,2.51835,6.0,0,0.0,6822332319,6822332361
2.520323,2.520323,6.0,0,0.0,6823332637,6823332668
2.527229,2.527229,6.0,0,0.0,6824332409,6824332439
2.524598,2.524598,6.0,0,0.0,6825332666,6825332697
2.518679,2.518679,6.0,0,0.0,6826332687,6826332717
2.517692,2.517692,6.0,0,0.0,6827332692,6827332722
2.524598,2.524598,6.0,0,0.0,6828332702,6828332733
2.518679,2.518679,6.0,0,0.0,6829332637,6829332667
2.518679,2.518679,6.0,0,0.0,6830332749,6830332779
2.514404,2.514404,6.0,0,0.0,6831332590,6831332621
2.528544,2.528544,6.0,0,0.0,6832332672,6832332702
2.513417,2.513417,6.0,0,0.0,6833332798,6833332828
2.520652,2.520652,6.0,0,0.0,6834332811,6834332841
2.51835,2.51835,6.0,0,0.0,6835332832,6835332863
2.510458,2.510458,6.0,0,0.0,6836332732,6836332762
2.500263,2.500263,6.0,0,0.0,6837332865,6837332895
2.516048,2.492371,6.0,0,0.0,6838332883,6838332913
2.523612,2.523612,6.0,0,0.0,6839332806,6839332837
2.511115,2.511115,6.0,0,0.0,6840332907,6840332938
2.516048,2.516048,6.0,0,0.0,6841332902,6841332945
2.520652,2.520652,6.0,0,0.0,6842332949,6842332979
2.520323,2.520323,6.0,0,0.0,6843332937,6843332967
2.513746,2.513746,6.0,0,0.0,6844332972,6844333002
2.517363,2.517363,6.0,0,0.0,6845332899,6845332929
2.512759,2.512759,6.0,0,0.0,6846332997,6846333027
2.525914,2.525914,6.0,0,0.0,6847333029,6847333059
2.518021,2.518021,6.0,0,0.0,6848333048,6848333078
2.519994,2.519994,6.0,0,0.0,6849333062,6849333092
2.52131,2.52131,6.0,0,0.0,6850332964,6850332994
2.51835,2.51835,6.0,0,0.0,6851333090,6851333120
2.51835,2.51835,6.0,0,0.0,6852333117,6852333147
2.511773,2.511773,6.0,0,0.0,6853333107,6853333138
2.514404,2.514404,6.0,0,0.0,6854333132,6854333162
2.517363,2.517363,6.0,0,0.0,6855333155,6855333185
2.531504,2.531504,6.0,0,0.0,6856333165,6856333196
2.500921,2.534464,6.0,0,0.0,6857333185,6857333216
2.506511,2.506511,6.0,0,0.0,6858333106,6858333136
2.522296,2.478559,6.0,0,0.0,6859333149,6859333179
2.513746,2.513746,6.0,0,0.0,6860333240,6860333269
2.504538,2.504538,6.0,0,0.0,6861333095,6861333125
2.507827,2.507827,6.0,0,0.0,6862333192,6862333222
2.516377,2.516377,6.0,0,0.0,6863333285,6863333315
2.522954,2.522954,6.0,0,0.0,6864333302,6864333332
2.525914,2.525914,6.0,0,0.0,6865333298,6865333328
2.515719,2.515719,6.0,0,0.0,6866333341,6866333371
2.517692,2.517692,6.0,0,0.0,6867333355,6867333386
2.514404,2.514404,6.0,0,0.0,6868333370,6868333400
2.523612,2.523612,6.0,0,0.0,6869333360,6869333390
2.52131,2.52131,6.0,0,0.0,6870333396,6870333426
2.517363,2.517363,6.0,0,0.0,6871333417,6871333447
2.522296,2.522296,6.0,0,0.0,6872333427,6872333457
2.510458,2.510458,6.0,0,0.0,6873333453,6873333483
2.527558,2.527558,6.0,0,0.0,6874333470,6874333500
2.511444,2.511444,6.0,0,0.0,6875333411,6875333441
2.507827,2.507827,6.0,0,0.0,6876333494,6876333524
2.520323,2.520323,6.0,0,0.0,6877333513,6877333543
2.505854,2.505854,6.0,0,0.0,6878333535,6878333566
2.511773,2.511773,6.0,0,0.0,6879333541,6879333571
2.516048,2.516048,6.0,0,0.0,6880333566,6880333597
2.520981,2.520981,6.0,0,0.0,6881333505,6881333550
2.516706,2.516706,6.0,0,0.0,6882333595,6882333626
2.520981,2.520981,6.0,0,0.0,6883333611,6883333641
2.532491,2.532491,6.0,0,0.0,6884333632,6884333662
2.517692,2.517692,6.0,0,0.0,6885333647,6885333677
2.496646,2.496646,6.0,0,0.0,6886333660,6886333690
2.502894,2.502894,6.0,0,0.0,6887333672,6887333702
2.5098,2.5098,6.0,0,0.0,6888333615,6888333644
2.523612,2.523612,6.0,0,0.0,6889333713,6889333743
2.518679,2.518679,6.0,0,0.0,6890333730,6890333760
2.522954,2.522954,6.0,0,0.0,6891333705,6891333736
2.516706,2.516706,6.0,0,0.0,6892333763,6892333811
2.519337,2.519337,6.0,0,0.0,6893333776,6893333806
2.524927,2.524927,6.0,0,0.0,6894333796,6894333826
2.515719,2.515719,6.0,0,0.0,6895333791,6895333821
2.500263,2.500263,6.0,0,0.0,6896333829,6896333859
2.512431,2.491055,6.0,0,0.0,6897333735,6897333778
2.502565,2.502565,6.0,0,0.0,6898333845,6898333875
2.487438,2.514075,6.0,0,0.0,6899333878,6899333908
2.495659,2.495659,6.0,0,0.0,6900333895,6900333925
2.503223,2.480532,6.0,0,0.0,6901333927,6901333957
2.519994,2.488095,6.0,0,0.0,6902333923,6902333953
2.506511,2.506511,6.0,0,0.0,6903333943,6903333973
2.52131,2.52131,6.0,0,0.0,6904333931,6904333961
2.514075,2.514075,6.0,0,0.0,6905333970,6905334000
2.511444,2.511444,6.0,0,0.0,6906333995,6906334024
2.515719,2.515719,6.0,0,0.0,6907334007,6907334038
2.51539,2.51539,6.0,0,0.0,6908334025,6908334055
2.510786,2.510786,6.0,0,0.0,6909334033,6909334064
2.513417,2.513417,6.0,0,0.0,6910333822,6910333860
2.50125,2.50125,5.0,0,0.0,6911334060,6911334089
2.516377,2.516377,5.0,0,0.0,6912334089,6912334120
2.5098,2.5098,5.0,0,0.0,6913334102,6913334132
2.516048,2.516048,5.0,0,0.0,6914334124,6914334154
2.518021,2.518021,5.0,0,0.0,6915334057,6915334087
2.499276,2.499276,5.0,0,0.0,6916334150,6916334180
2.528544,2.528544,5.0,0,0.0,6917334157,6917334187
2.529531,2.529531,5.0,0,0.0,6918334186,6918334216
2.552551,2.552551,5.0,0,0.0,6919334201,6919334231
2.556497,2.556497,5.0,0,0.0,6920334209,6920334239
2.562088,2.562088,5.0,0,0.0,6921334106,6921334138
2.57294,2.57294,5.0,0,0.0,6922334238,6922334268
2.57853,2.57853,5.0,0,0.0,6923334266,6923334296
2.587409,2.587409,5.0,0,0.0,6924334263,6924334293
6.566217,2.596288,5.0,0,0.0,6925334304,6925334335
2.604838,2.604838,5.0,0,0.0,6926334365,6926334394
2.602865,2.602865,5.0,0,0.0,6927334294,6927334325
2.596617,2.596617,5.0,0,0.0,6928334347,6928334378
2.597933,2.597933,5.0,0,0.0,6929334372,6929334402
2.60451,2.60451,5.0,0,0.0,6930334381,6930334411
2.597933,2.597933,5.0,0,0.0,6931334388,6931334418
2.618321,2.618321,5.0,0,0.0,6932334413,6932334444
2.605496,2.605496,5.0,0,0.0,6933334381,6933334412
2.633778,2.633778,5.0,0,0.0,6934334442,6934334472
2.629831,2.629831,5.0,0,0.0,6935334355,6935334385
2.629174,2.629174,5.0,0,0.0,6936334416,6936334447
2.639039,2.639039,5.0,0,0.0,6937334492,6937334522
2.633778,2.633778,5.0,0,0.0,6938334507,6938334537
2.640355,2.640355,5.0,0,0.0,6939334492,6939334522
2.643643,2.643643,5.0,0,0.0,6940334532,6940334563
2.64463,2.64463,5.0,0,0.0,6941334576,6941334605
2.646932,2.646932,5.0,0,0.0,6942334498,6942334528
2.647918,2.647918,5.0,0,0.0,6943334585,6943334614
2.651207,2.651207,5.0,0,0.0,6944334612,6944334643
2.655482,2.655482,5.0,0,0.0,6945334630,6945334660
2.65877,2.65877,5.0,0,0.0,6946334644,6946334675
2.656468,2.656468,5.0,0,0.0,6947334644,6947334674
2.657784,2.657784,5.0,0,0.0,6948334676,6948334706
2.658113,2.658113,5.0,0,0.0,6949334666,6949334696
2.657455,2.657455,5.0,0,0.0,6950334704,6950334735
2.659099,2.659099,5.0,0,0.0,6951334678,6951334722
2.657126,2.657126,5.0,0,0.0,6952334743,6952334773
2.661072,2.661072,5.0,0,0.0,6953334765,6953334795
2.667978,2.667978,5.0,0,0.0,6954334751,6954334781
2.664032,2.664032,5.0,0,0.0,6955334798,6955334829
2.669294,2.669294,5.0,0,0.0,6956334703,6956334733
2.657784,2.657784,5.0,0,0.0,6957334826,6957334856
2.66469,2.66469,5.0,0,0.0,6958334837,6958334867
2.676857,2.676857,5.0,0,0.0,6959334859,6959334889
2.668965,2.683763,5.0,0,0.0,6960334876,6960334906
2.657784,2.657784,5.0,0,0.0,6961334880,6961334910
2.673569,2.673569,5.0,0,0.0,6962334909,6962334939
2.685408,2.685408,5.0,0,0.0,6963334924,6963334953
2.670609,2.697246,5.0,0,0.0,6964334942,6964334972
2.676857,2.676857,5.0,0,0.0,6965334956,6965334986
2.677515,2.677515,5.0,0,0.0,6966334974,6966335004
2.678173,2.678173,5.0,0,0.0,6967334992,6967335022
2.677844,2.677844,5.0,0,0.0,6968334999,6968335029
2.68179,2.68179,5.0,0,0.0,6969335020,6969335051
2.672582,2.672582,5.0,0,0.0,6970334955,6970334984
2.675542,2.675542,5.0,0,0.0,6971335066,6971335096
2.675213,2.675213,5.0,0,0.0,6972335072,6972335102
2.684421,2.684421,5.0,0,0.0,6973335061,6973335091
2.688696,2.688696,5.0,0,0.0,6974335108,6974335138
2.691656,2.691656,5.0,0,0.0,6975335119,6975335149
2.694287,2.694287,5.0,0,0.0,6976335133,6976335163
2.685079,2.685079,5.0,0,0.0,6977335072,6977335102
2.688038,2.688038,5.0,0,0.0,6978335167,6978335197
2.688038,2.688038,5.0,0,0.0,6979335079,6979335109
2.692314,2.692314,5.0,0,0.0,6980335183,6980335213
2.683434,2.683434,5.0,0,0.0,6981335230,6981335260
2.682777,2.682777,5.0,0,0.0,6982335234,6982335264
2.690998,2.690998,5.0,0,0.0,6983335254,6983335284
2.679817,2.679817,5.0,0,0.0,6984335259,6984335290
2.709085,2.709085,5.0,0,0.0,6985335287,6985335317
2.689683,2.689683,5.0,0,0.0,6986335229,6986335259
2.689025,2.689025,5.0,0,0.0,6987335320,6987335350
2.696917,2.696917,5.0,0,0.0,6988335323,6988335354
2.698891,2.698891,5.0,0,0.0,6989335351,6989335382
2.695931,2.695931,5.0,0,0.0,6990335368,6990335399
2.703166,2.703166,5.0,0,0.0,6991335377,6991335406
2.700206,2.700206,5.0,0,0.0,6992335401,6992335431
2.705139,2.705139,5.0,0,0.0,6993335391,6993335421
2.695931,2.695931,5.0,0,0.0,6994335430,6994335460
2.698562,2.698562,5.0,0,0.0,6995335398,6995335429
2.70777,2.70777,5.0,0,0.0,6996335464,6996335494
2.703823,2.703823,5.0,0,0.0,6997335481,6997335511
2.698562,2.698562,5.0,0,0.0,6998335498,6998335528
2.697904,2.697904,5.0,0,0.0,6999335498,6999335528
2.703823,2.703823,5.0,0,0.0,7000335526,7000335555
2.703166,2.703166,5.0,0,0.0,7001335557,7001335586
2.704481,2.704481,5.0,0,0.0,7002335559,7002335590
2.706125,2.706125,5.0,0,0.0,7003335524,7003335555
2.70185,2.70185,5.0,0,0.0,7004335512,7004335555
2.717964,2.717964,5.0,0,0.0,7005335608,7005335638
2.71928,2.71928,5.0,0,0.0,7006335598,7006335628
2.706125,2.706125,5.0,0,0.0,7007335645,7007335676
2.70777,2.70777,5.0,0,0.0,7008335656,7008335687
2.697575,2.697575,5.0,0,0.0,7009335656,7009335687
2.703823,2.703823,5.0,0,0.0,7010335667,7010335698
2.69626,2.69626,5.0,0,0.0,7011335699,7011335729
2.705468,2.705468,5.0,0,0.0,7012335729,7012335759
2.711058,2.711058,5.0,0,0.0,7013335817,7013335846
2.701193,2.701193,5.0,0,0.0,7014335765,7014335795
2.702837,2.702837,5.0,0,0.0,7015335775,7015335806
2.702508,2.702508,5.0,0,0.0,7016335787,7016335817
2.702837,2.702837,5.0,0,0.0,7017335807,7017335837
2.699219,2.699219,5.0,0,0.0,7018335819,7018335848
2.702179,2.702179,5.0,0,0.0,7019335841,7019335871
2.709085,2.709085,5.0,0,0.0,7020335797,7020335828
2.715991,2.715991,5.0,0,0.0,7021335879,7021335909
2.699877,2.722897,5.0,0,0.0,7022335878,7022335908
2.701521,2.701521,5.0,0,0.0,7023335875,7023335905
2.709414,2.685408,5.0,0,0.0,7024335826,7024335856
2.717306,2.6933,5.0,0,0.0,7025335833,7025335863
2.70777,2.70777,5.0,0,0.0,7026335957,7026335986
2.679817,2.722239,5.0,0,0.0,7027335882,7027335913
2.699877,2.699877,5.0,0,0.0,7028335989,7028336043
2.716978,2.677515,5.0,0,0.0,7029335997,7029336036
2.721581,2.721581,5.0,0,0.0,7030336028,7030336059
2.713689,2.713689,5.0,0,0.0,7031336037,7031336081
2.717964,2.717964,5.0,0,0.0,7032336049,7032336079
2.7104,2.7104,5.0,0,0.0,7033336071,7033336101
2.719937,2.719937,5.0,0,0.0,7034336049,7034336080
2.715333,2.715333,5.0,0,0.0,7035336078,7035336108
2.715991,2.715991,5.0,0,0.0,7036336114,7036336145
2.721253,2.721253,5.0,0,0.0,7037336131,7037336161
2.713689,2.713689,5.0,0,0.0,7038336140,7038336170
2.716978,2.716978,5.0,0,0.0,7039336167,7039336197
2.712702,2.712702,5.0,0,0.0,7040336047,7040336077
2.722568,2.722568,5.0,0,0.0,7041336204,7041336234
2.717306,2.717306,5.0,0,0.0,7042336228,7042336258
2.725857,2.725857,5.0,0,0.0,7043336164,7043336194
2.719937,2.719937,5.0,0,0.0,7044336269,7044336299
2.726514,2.726514,5.0,0,0.0,7045336269,7045336299
2.718951,2.718951,5.0,0,0.0,7046336286,7046336316
2.721253,2.721253,5.0,0,0.0,7047336296,7047336326
2.718622,2.718622,5.0,0,0.0,7048336286,7048336316
2.722897,2.722897,5.0,0,0.0,7049336336,7049336366
2.713689,2.713689,5.0,0,0.0,7050336344,7050336374
2.718622,2.718622,5.0,0,0.0,7051336377,7051336406
2.721253,2.721253,5.0,0,0.0,7052336293,7052336324
2.718293,2.718293,5.0,0,0.0,7053336394,7053336425
2.719608,2.719608,5.0,0,0.0,7054336379,7054336409
2.717964,2.717964,5.0,0,0.0,7055336370,7055336400
2.719608,2.719608,5.0,0,0.0,7056336448,7056336478
2.72191,2.72191,5.0,0,0.0,7057336462,7057336492
2.716978,2.716978,5.0,0,0.0,7058336481,7058336512
2.721581,2.721581,5.0,0,0.0,7059336486,7059336516
2.722897,2.722897,5.0,0,0.0,7060336511,7060336541
2.727501,2.727501,5.0,0,0.0,7061336332,7061336362
2.724212,2.724212,5.0,0,0.0,7062336521,7062336552
2.717964,2.717964,5.0,0,0.0,7063336563,7063336593
2.723883,2.723883,5.0,0,0.0,7064336575,7064336605
2.720595,2.720595,5.0,0,0.0,7065336588,7065336618
2.718293,2.718293,5.0,0,0.0,7066336550,7066336579
2.730461,2.715991,5.0,0,0.0,7067336621,7067336651
2.718951,2.718951,5.0,0,0.0,7068336596,7068336626
2.718951,2.718951,5.0,0,0.0,7069336415,7069336445
2.726185,2.726185,5.0,0,0.0,7070336679,7070336709
2.722897,2.722897,5.0,0,0.0,7071336695,7071336725
2.730132,2.730132,5.0,0,0.0,7072336707,7072336737
2.723555,2.723555,5.0,0,0.0,7073336721,7073336751
2.725857,2.725857,5.0,0,0.0,7074336744,7074336773
2.729474,2.729474,5.0,0,0.0,7075336715,7075336745
2.721253,2.721253,5.0,0,0.0,7076336774,7076336804
2.731447,2.731447,5.0,0,0.0,7077336623,7077336653
2.733749,2.733749,5.0,0,0.0,7078336809,7078336839
2.722568,2.722568,5.0,0,0.0,7079336828,7079336858
2.725528,2.725528,5.0,0,0.0,7080336836,7080336866
2.720924,2.720924,5.0,0,0.0,7081336869,7081336899
2.732762,2.732762,5.0,0,0.0,7082336870,7082336901
2.72487,2.72487,5.0,0,0.0,7083336885,7083336916
2.729145,2.729145,5.0,0,0.0,7084336889,7084336919
2.724541,2.724541,5.0,0,0.0,7085336804,7085336835
2.727172,2.727172,5.0,0,0.0,7086336832,7086336862
2.727172,2.727172,5.0,0,0.0,7087336952,7087336981
2.723226,2.723226,5.0,0,0.0,7088336971,7088337002
2.726514,2.726514,5.0,0,0.0,7089336988,7089337019
2.725528,2.725528,5.0,0,0.0,7090337003,7090337033
2.728487,2.728487,5.0,0,0.0,7091336855,7091336885
2.727501,2.727501,5.0,0,0.0,7092337037,7092337068
2.728816,2.728816,5.0,0,0.0,7093336840,7093336882
2.732434,2.732434,5.0,0,0.0,7094337072,7094337102
2.727501,2.727501,5.0,0,0.0,7095337086,7095337116
2.728487,2.728487,5.0,0,0.0,7096337101,7096337131
2.725199,2.725199,5.0,0,0.0,7097337110,7097337140
2.72783,2.72783,5.0,0,0.0,7098337035,7098337065
2.725857,2.725857,5.0,0,0.0,7099337148,7099337178
2.725528,2.725528,5.0,0,0.0,7100337056,7100337086
2.723226,2.723226,5.0,0,0.0,7101337203,7101337233
2.732762,2.722897,5.0,0,0.0,7102337207,7102337236
2.724212,2.724212,5.0,0,0.0,7103337222,7103337252
2.727501,2.727501,5.0,0,0.0,7104337243,7104337273
2.725199,2.725199,5.0,0,0.0,7105337243,7105337273
2.722239,2.722239,5.0,0,0.0,7106337194,7106337224
2.722897,2.722897,5.0,0,0.0,7107337291,7107337322
2.725528,2.725528,5.0,0,0.0,7108337306,7108337336
2.730132,2.730132,5.0,0,0.0,7109337327,7109337357
2.735064,2.735064,5.0,0,0.0,7110337337,7110337367
2.73934,2.73934,5.0,0,0.0,7111337365,7111337395
2.73638,2.743615,5.0,0,0.0,7112337367,7112337397
2.732105,2.732105,5.0,0,0.0,7113337370,7113337400
2.730132,2.730132,5.0,0,0.0,7114337407,7114337437
2.724212,2.724212,5.0,0,0.0,7115337420,7115337451
2.734407,2.722239,5.0,0,0.0,7116337436,7116337466
2.723883,2.723883,5.0,0,0.0,7117337455,7117337485
2.730132,2.730132,5.0,0,0.0,7118337468,7118337498
2.723555,2.723555,5.0,0,0.0,7119337483,7119337513
2.732105,2.732105,5.0,0,0.0,7120337495,7120337526
2.731118,2.731118,5.0,0,0.0,7121337517,7121337547
2.725528,2.725528,5.0,0,0.0,7122337536,7122337566
2.730461,2.730461,5.0,0,0.0,7123337551,7123337582
2.723226,2.723226,5.0,0,0.0,7124337564,7124337594
2.72487,2.72487,5.0,0,0.0,7125337577,7125337607
2.725857,2.725857,5.0,0,0.0,7126337594,7126337625
2.730461,2.730461,5.0,0,0.0,7127337601,7127337632
2.731776,2.731776,5.0,0,0.0,7128337525,7128337555
2.730789,2.730789,5.0,0,0.0,7129337642,7129337672
2.726185,2.726185,5.0,0,0.0,7130337640,7130337671
2.726514,2.726514,5.0,0,0.0,7131337682,7131337713
2.731776,2.731776,5.0,0,0.0,7132337693,7132337724
2.731118,2.731118,5.0,0,0.0,7133337704,7133337735
2.72487,2.72487,5.0,0,0.0,7134337730,7134337761
2.729145,2.729145,5.0,0,0.0,7135337713,7135337743
2.728159,2.728159,5.0,0,0.0,7136337757,7136337788
2.731118,2.731118,5.0,0,0.0,7137337763,7137337793
2.728816,2.728816,5.0,0,0.0,7138337789,7138337819
2.726514,2.726514,5.0,0,0.0,7139337712,7139337755
2.725857,2.725857,5.0,0,0.0,7140337825,7140337856
2.726185,2.726185,5.0,0,0.0,7141337851,7141337882
2.731776,2.731776,5.0,0,0.0,7142337850,7142337880
2.718951,2.732105,5.0,0,0.0,7143337872,7143337902
2.723883,2.723883,5.0,0,0.0,7144337879,7144337909
2.732762,2.715662,5.0,0,0.0,7145337904,7145337934
2.735393,2.735393,5.0,0,0.0,7146337732,7146337775
2.725199,2.725199,5.0,0,0.0,7147337940,7147337971
2.735393,2.735393,5.0,0,0.0,7148337957,7148337986
2.730461,2.730461,5.0,0,0.0,7149337971,7149338002
2.730461,2.730461,5.0,0,0.0,7150337875,7150337905
2.735393,2.735393,5.0,0,0.0,7151337973,7151338015
2.732762,2.732762,5.0,0,0.0,7152338019,7152338049
2.726514,2.726514,5.0,0,0.0,7153338022,7153338053
2.735722,2.735722,5.0,0,0.0,7154338051,7154338081
2.749205,2.749205,5.0,0,0.0,7155338069,7155338100
2.738682,2.738682,5.0,0,0.0,7156338082,7156338113
2.722897,2.722897,5.0,0,0.0,7157338074,7157338104
2.720924,2.720924,5.0,0,0.0,7158338008,7158338038
2.727501,2.727501,5.0,0,0.0,7159338130,7159338160
2.730789,2.730789,5.0,0,0.0,7160338170,7160338213
2.730789,2.730789,5.0,0,0.0,7161338183,7161338214
2.728816,2.728816,5.0,0,0.0,7162338185,7162338215
2.734078,2.734078,5.0,0,0.0,7163338196,7163338226
2.729803,2.729803,5.0,0,0.0,7164338209,7164338239
2.732762,2.732762,5.0,0,0.0,7165338195,7165338225
2.743944,2.743944,5.0,0,0.0,7166338249,7166338279
2.718951,2.746903,5.0,0,0.0,7167338066,7167338108
2.726514,2.726514,5.0,0,0.0,7168338288,7168338318
2.736709,2.706125,5.0,0,0.0,7169338298,7169338328
2.735393,2.735393,5.0,0,0.0,7170338314,7170338345
2.732434,2.732434,5.0,0,0.0,7171338337,7171338367
2.733749,2.733749,5.0,0,0.0,7172338239,7172338269
2.737038,2.737038,5.0,0,0.0,7173338364,7173338394
2.730789,2.730789,5.0,0,0.0,7174338382,7174338412
2.728487,2.728487,5.0,0,0.0,7175338394,7175338424
2.731776,2.731776,5.0,0,0.0,7176338417,7176338447
2.730461,2.730461,5.0,0,0.0,7177338430,7177338459
2.724541,2.724541,5.0,0,0.0,7178338447,7178338477
2.718293,2.718293,5.0,0,0.0,7179338427,7179338457
2.731776,2.712374,5.0,0,0.0,7180338480,7180338510
2.718951,2.718951,5.0,0,0.0,7181338454,7181338497
2.730132,2.730132,5.0,0,0.0,7182338513,7182338544
2.731776,2.731776,5.0,0,0.0,7183338524,7183338554
2.72783,2.72783,5.0,0,0.0,7184338543,7184338573
2.739668,2.739668,5.0,0,0.0,7185338560,7185338590
2.728487,2.728487,5.0,0,0.0,7186338563,7186338593
2.732762,2.732762,5.0,0,0.0,7187338591,7187338621
2.731118,2.731118,5.0,0,0.0,7188338578,7188338608
2.751836,2.751836,5.0,0,0.0,7189338625,7189338655
2.729803,2.729803,5.0,0,0.0,7190338647,7190338677
2.731118,2.731118,5.0,0,0.0,7191338665,7191338695
2.736051,2.736051,5.0,0,0.0,7192338672,7192338702
2.741642,2.741642,5.0,0,0.0,7193338677,7193338707
2.734078,2.734078,5.0,0,0.0,7194338480,7194338511
2.733749,2.733749,5.0,0,0.0,7195338619,7195338649
2.732105,2.732105,5.0,0,0.0,7196338744,7196338774
2.732434,2.732434,5.0,0,0.0,7197338757,7197338788
2.746903,2.746903,5.0,0,0.0,7198338770,7198338801
2.740655,2.740655,5.0,0,0.0,7199338786,7199338816
2.73934,2.73934,5.0,0,0.0,7200338802,7200338833
2.739668,2.739668,5.0,0,0.0,7201338811,7201338841
2.737695,2.737695,5.0,0,0.0,7202338728,7202338759
2.732762,2.732762,5.0,0,0.0,7203338855,7203338886
2.737038,2.737038,5.0,0,0.0,7204338876,7204338906
2.734078,2.734078,5.0,0,0.0,7205338873,7205338906
2.734736,2.734736,5.0,0,0.0,7206338902,7206338932
2.736051,2.736051,5.0,0,0.0,7207338792,7207338825
2.738682,2.738682,5.0,0,0.0,7208338935,7208338965
2.729145,2.729145,5.0,0,0.0,7209338951,7209338981
2.738353,2.738353,5.0,0,0.0,7210338971,7210339002
2.727501,2.727501,5.0,0,0.0,7211338982,7211339012
2.735064,2.735064,6.0,0,0.0,7212338989,7212339020
2.731776,2.731776,6.0,0,0.0,7213338739,7213338767
2.740984,2.740984,6.0,0,0.0,7214339039,7214339069
2.736709,2.736709,6.0,0,0.0,7215338827,7215338857
2.718622,2.718622,6.0,0,0.0,7216339039,7216339069
2.724541,2.724541,6.0,0,0.0,7217339083,7217339114
2.718293,2.718293,6.0,0,0.0,7218339099,7218339129
2.713689,2.713689,6.0,0,0.0,7219339094,7219339124
2.697904,2.697904,6.0,0,0.0,7220339108,7220339137
2.697904,2.697904,6.0,0,0.0,7221339162,7221339192
2.687052,2.687052,6.0,0,0.0,7222339077,7222339107
2.674227,2.674227,6.0,0,0.0,7223339167,7223339197
2.675213,2.675213,6.0,0,0.0,7224339177,7224339207
2.667649,2.667649,6.0,0,0.0,7225339213,7225339243
